compressive_strength,compressive_strength_stdev,density,density_stdev,elastic_modulus,elastic_modulus_stdev,elongation_at_break,elongation_at_break_stdev,flexural_modulus,flexural_modulus_stdev,flexural_strenght,flexural_strenght_stdev,tensile_strength,tensile_strength_stdev,thermal_conductivity,thermal_conductivity_stdev,young_modulus,young_modulus_stdev
1010,161.6,0.19,0.0323,20,4.8,1,0.2,46,7.36,0.62,0.031,10.5,3.045,6.49,0.9735,358,28.64
305,48.800000000000004,0.14,0.023800000000000005,89,21.36,2,0.4,16,2.56,0.84,0.042,13.5,3.9149999999999996,6.29,0.9435,93,7.44
1143,182.88,0.45,0.07650000000000001,104,24.96,7,1.4000000000000001,36,5.76,0.36,0.018,12.2,3.5379999999999994,9.24,1.386,129,10.32
219,35.04,0.07,0.011900000000000003,63,15.12,0,0.0,13,2.08,0.81,0.04050000000000001,16.7,4.842999999999999,3.12,0.46799999999999997,162,12.96
820,131.2,0.13,0.0221,70,16.8,1,0.2,59,9.44,0.2,0.010000000000000002,9.3,2.697,7.68,1.152,79,6.32
375,60.0,0.42,0.0714,70,16.8,5,1.0,7,1.12,0.94,0.047,7.3,2.117,6.14,0.9209999999999999,66,5.28
709,113.44,0.46,0.0782,57,13.68,0,0.0,15,2.4,0.16,0.008,11.1,3.219,7.43,1.1144999999999998,469,37.52
790,126.4,0.19,0.0323,111,26.64,4,0.8,93,14.88,0.62,0.031,9.6,2.784,1.8,0.27,398,31.84
789,126.24000000000001,0.3,0.051000000000000004,91,21.84,0,0.0,24,3.84,0.34,0.017,12.3,3.567,0.46,0.069,70,5.6000000000000005
1166,186.56,0.37,0.0629,28,6.72,7,1.4000000000000001,52,8.32,0.46,0.023000000000000003,16.0,4.64,2.2,0.33,215,17.2
264,42.24,0.23,0.0391,35,8.4,6,1.2000000000000002,42,6.72,0.29,0.014499999999999999,7.5,2.175,2.07,0.31049999999999994,211,16.88
175,28.0,0.09,0.015300000000000001,106,25.439999999999998,7,1.4000000000000001,41,6.5600000000000005,0.45,0.022500000000000003,16.9,4.900999999999999,2.31,0.3465,376,30.080000000000002
1006,160.96,0.25,0.0425,67,16.08,3,0.6000000000000001,41,6.5600000000000005,0.06,0.003,7.4,2.146,1.54,0.23099999999999998,286,22.88
205,32.8,0.33,0.056100000000000004,45,10.799999999999999,6,1.2000000000000002,66,10.56,0.29,0.014499999999999999,14.2,4.117999999999999,3.95,0.5925,273,21.84
89,14.24,0.15,0.025500000000000002,7,1.68,5,1.0,94,15.040000000000001,0.37,0.0185,8.3,2.407,5.55,0.8324999999999999,114,9.120000000000001
170,27.2,0.09,0.015300000000000001,105,25.2,4,0.8,71,11.36,0.39,0.019500000000000003,6.4,1.8559999999999999,4.52,0.6779999999999999,309,24.72
788,126.08,0.29,0.049300000000000004,4,0.96,4,0.8,25,4.0,0.67,0.0335,6.6,1.9139999999999997,5.04,0.756,307,24.560000000000002
17,2.72,0.1,0.017,107,25.68,2,0.4,29,4.64,0.2,0.010000000000000002,5.4,1.566,4.49,0.6735,60,4.8
527,84.32000000000001,0.42,0.0714,30,7.199999999999999,5,1.0,1,0.16,0.27,0.013500000000000002,7.8,2.262,6.64,0.9959999999999999,415,33.2
617,98.72,0.43,0.0731,99,23.759999999999998,2,0.4,26,4.16,0.52,0.026000000000000002,8.3,2.407,8.75,1.3125,433,34.64
713,114.08,0.36,0.061200000000000004,112,26.88,1,0.2,57,9.120000000000001,0.73,0.0365,7.5,2.175,9.62,1.4429999999999998,72,5.76
879,140.64000000000001,0.06,0.0102,23,5.52,7,1.4000000000000001,72,11.52,0.08,0.004,16.5,4.784999999999999,4.16,0.624,260,20.8
938,150.08,0.39,0.06630000000000001,38,9.12,2,0.4,25,4.0,0.2,0.010000000000000002,17.1,4.959,3.06,0.45899999999999996,219,17.52
308,49.28,0.33,0.056100000000000004,48,11.52,4,0.8,54,8.64,0.67,0.0335,8.3,2.407,5.28,0.792,399,31.92
1135,181.6,0.17,0.028900000000000006,102,24.48,3,0.6000000000000001,73,11.68,0.15,0.0075,9.1,2.639,9.85,1.4774999999999998,485,38.800000000000004
1176,188.16,0.09,0.015300000000000001,101,24.24,3,0.6000000000000001,87,13.92,0.12,0.006,13.0,3.7699999999999996,1.22,0.183,390,31.2
709,113.44,0.45,0.07650000000000001,66,15.84,3,0.6000000000000001,16,2.56,0.66,0.033,8.8,2.552,9.0,1.3499999999999999,125,10.0
34,5.44,0.08,0.013600000000000001,38,9.12,0,0.0,60,9.6,0.91,0.045500000000000006,6.4,1.8559999999999999,7.89,1.1835,305,24.400000000000002
853,136.48,0.17,0.028900000000000006,89,21.36,0,0.0,92,14.72,0.12,0.006,10.1,2.929,1.92,0.288,215,17.2
418,66.88,0.28,0.04760000000000001,54,12.959999999999999,5,1.0,91,14.56,0.11,0.0055000000000000005,10.8,3.132,5.36,0.804,76,6.08
626,100.16,0.48,0.0816,71,17.04,7,1.4000000000000001,40,6.4,0.75,0.037500000000000006,16.7,4.842999999999999,2.56,0.384,69,5.5200000000000005
873,139.68,0.39,0.06630000000000001,61,14.639999999999999,2,0.4,77,12.32,0.86,0.043000000000000003,15.5,4.495,5.59,0.8384999999999999,432,34.56
1087,173.92000000000002,0.13,0.0221,88,21.119999999999997,4,0.8,40,6.4,0.94,0.047,11.8,3.422,0.08,0.012,315,25.2
1134,181.44,0.33,0.056100000000000004,104,24.96,5,1.0,23,3.68,0.84,0.042,13.6,3.9439999999999995,8.28,1.2419999999999998,384,30.72
240,38.4,0.2,0.034,61,14.639999999999999,2,0.4,16,2.56,0.76,0.038000000000000006,14.2,4.117999999999999,4.57,0.6855,207,16.56
151,24.16,0.31,0.052700000000000004,41,9.84,4,0.8,0,0.0,0.93,0.04650000000000001,8.0,2.32,8.24,1.236,390,31.2
558,89.28,0.36,0.061200000000000004,71,17.04,3,0.6000000000000001,5,0.8,0.41,0.0205,6.1,1.7689999999999997,0.88,0.132,69,5.5200000000000005
206,32.96,0.28,0.04760000000000001,82,19.68,0,0.0,77,12.32,0.6,0.03,10.6,3.074,5.24,0.786,339,27.12
902,144.32,0.48,0.0816,54,12.959999999999999,5,1.0,15,2.4,0.38,0.019000000000000003,8.9,2.581,6.77,1.0154999999999998,87,6.96
369,59.04,0.18,0.030600000000000002,8,1.92,6,1.2000000000000002,51,8.16,0.8,0.04000000000000001,14.0,4.06,2.35,0.3525,468,37.44
881,140.96,0.38,0.0646,66,15.84,6,1.2000000000000002,63,10.08,0.73,0.0365,6.2,1.7979999999999998,6.99,1.0485,292,23.36
433,69.28,0.24,0.0408,47,11.28,3,0.6000000000000001,61,9.76,0.12,0.006,6.0,1.7399999999999998,7.33,1.0995,424,33.92
530,84.8,0.4,0.068,107,25.68,1,0.2,66,10.56,0.61,0.0305,8.8,2.552,4.58,0.6869999999999999,223,17.84
553,88.48,0.07,0.011900000000000003,102,24.48,4,0.8,32,5.12,0.66,0.033,11.6,3.364,9.83,1.4745,227,18.16
977,156.32,0.23,0.0391,60,14.399999999999999,3,0.6000000000000001,3,0.48,0.63,0.0315,9.3,2.697,5.34,0.8009999999999999,454,36.32
767,122.72,0.4,0.068,14,3.36,6,1.2000000000000002,83,13.280000000000001,0.14,0.007000000000000001,13.2,3.8279999999999994,9.17,1.3755,316,25.28
902,144.32,0.13,0.0221,96,23.04,2,0.4,27,4.32,0.42,0.021,7.8,2.262,8.23,1.2345,218,17.44
762,121.92,0.32,0.054400000000000004,36,8.64,2,0.4,8,1.28,0.06,0.003,12.4,3.5959999999999996,4.87,0.7305,295,23.6
432,69.12,0.32,0.054400000000000004,68,16.32,4,0.8,80,12.8,0.09,0.0045,15.9,4.611,9.06,1.359,493,39.44
475,76.0,0.09,0.015300000000000001,0,0.0,3,0.6000000000000001,15,2.4,0.21,0.0105,7.8,2.262,0.85,0.1275,399,31.92
782,125.12,0.23,0.0391,86,20.64,1,0.2,23,3.68,0.16,0.008,6.1,1.7689999999999997,2.02,0.303,108,8.64
1144,183.04,0.31,0.052700000000000004,94,22.56,2,0.4,93,14.88,0.92,0.046000000000000006,8.8,2.552,1.86,0.279,114,9.120000000000001
163,26.080000000000002,0.19,0.0323,45,10.799999999999999,1,0.2,92,14.72,0.84,0.042,12.0,3.4799999999999995,2.57,0.38549999999999995,55,4.4
1058,169.28,0.29,0.049300000000000004,109,26.16,2,0.4,0,0.0,0.7,0.034999999999999996,9.8,2.842,3.08,0.46199999999999997,134,10.72
1089,174.24,0.19,0.0323,95,22.8,6,1.2000000000000002,19,3.04,0.37,0.0185,14.8,4.292,6.62,0.993,193,15.44
482,77.12,0.45,0.07650000000000001,48,11.52,4,0.8,57,9.120000000000001,0.67,0.0335,13.9,4.031,1.54,0.23099999999999998,152,12.16
187,29.92,0.3,0.051000000000000004,49,11.76,4,0.8,33,5.28,0.79,0.03950000000000001,12.1,3.5089999999999995,4.86,0.729,414,33.12
226,36.160000000000004,0.34,0.05780000000000001,96,23.04,0,0.0,49,7.84,0.82,0.041,12.5,3.6249999999999996,1.71,0.2565,120,9.6
533,85.28,0.1,0.017,87,20.88,6,1.2000000000000002,53,8.48,0.79,0.03950000000000001,8.0,2.32,6.92,1.038,89,7.12
1138,182.08,0.06,0.0102,19,4.56,3,0.6000000000000001,56,8.96,0.08,0.004,5.9,1.711,3.72,0.558,324,25.92
339,54.24,0.36,0.061200000000000004,55,13.2,4,0.8,71,11.36,0.5,0.025,6.1,1.7689999999999997,0.09,0.0135,224,17.92
284,45.44,0.23,0.0391,61,14.639999999999999,3,0.6000000000000001,91,14.56,0.07,0.0035000000000000005,5.7,1.653,9.03,1.3544999999999998,254,20.32
769,123.04,0.37,0.0629,65,15.6,1,0.2,7,1.12,0.56,0.028000000000000004,15.2,4.4079999999999995,4.12,0.618,345,27.6
336,53.76,0.29,0.049300000000000004,38,9.12,5,1.0,93,14.88,0.73,0.0365,13.8,4.002,0.5,0.075,316,25.28
874,139.84,0.24,0.0408,104,24.96,3,0.6000000000000001,31,4.96,0.17,0.0085,15.6,4.524,2.46,0.369,125,10.0
953,152.48,0.43,0.0731,83,19.919999999999998,2,0.4,86,13.76,0.19,0.009500000000000001,8.7,2.5229999999999997,5.25,0.7875,288,23.04
523,83.68,0.18,0.030600000000000002,22,5.279999999999999,2,0.4,66,10.56,0.92,0.046000000000000006,17.0,4.93,2.62,0.393,467,37.36
503,80.48,0.35,0.0595,39,9.36,5,1.0,72,11.52,0.38,0.019000000000000003,8.0,2.32,2.97,0.4455,246,19.68
244,39.04,0.08,0.013600000000000001,85,20.4,6,1.2000000000000002,35,5.6000000000000005,0.81,0.04050000000000001,17.4,5.045999999999999,8.65,1.2975,156,12.48
116,18.56,0.07,0.011900000000000003,63,15.12,1,0.2,42,6.72,0.45,0.022500000000000003,15.4,4.466,8.82,1.323,419,33.52
1021,163.36,0.38,0.0646,108,25.919999999999998,4,0.8,47,7.5200000000000005,0.7,0.034999999999999996,11.5,3.335,3.91,0.5865,23,1.84
472,75.52,0.08,0.013600000000000001,84,20.16,7,1.4000000000000001,19,3.04,0.69,0.034499999999999996,5.7,1.653,4.85,0.7274999999999999,41,3.2800000000000002
747,119.52,0.34,0.05780000000000001,89,21.36,6,1.2000000000000002,30,4.8,0.46,0.023000000000000003,9.6,2.784,5.86,0.879,472,37.76
881,140.96,0.39,0.06630000000000001,103,24.72,5,1.0,66,10.56,0.17,0.0085,6.9,2.001,8.89,1.3335000000000001,273,21.84
1084,173.44,0.35,0.0595,6,1.44,1,0.2,80,12.8,0.56,0.028000000000000004,7.0,2.03,1.42,0.213,54,4.32
491,78.56,0.45,0.07650000000000001,11,2.6399999999999997,0,0.0,78,12.48,0.67,0.0335,15.1,4.379,5.14,0.7709999999999999,468,37.44
679,108.64,0.16,0.027200000000000002,106,25.439999999999998,4,0.8,82,13.120000000000001,0.1,0.005000000000000001,6.4,1.8559999999999999,2.98,0.447,69,5.5200000000000005
313,50.08,0.42,0.0714,43,10.32,6,1.2000000000000002,94,15.040000000000001,0.42,0.021,10.9,3.161,3.94,0.591,306,24.48
918,146.88,0.4,0.068,31,7.4399999999999995,0,0.0,24,3.84,0.82,0.041,12.4,3.5959999999999996,5.55,0.8324999999999999,405,32.4
365,58.4,0.46,0.0782,31,7.4399999999999995,7,1.4000000000000001,71,11.36,0.06,0.003,6.8,1.9719999999999998,2.67,0.40049999999999997,167,13.36
980,156.8,0.17,0.028900000000000006,62,14.879999999999999,3,0.6000000000000001,6,0.96,0.5,0.025,9.2,2.6679999999999997,1.7,0.255,283,22.64
522,83.52,0.3,0.051000000000000004,56,13.44,6,1.2000000000000002,83,13.280000000000001,0.9,0.045000000000000005,15.5,4.495,0.15,0.0225,455,36.4
299,47.84,0.39,0.06630000000000001,80,19.2,3,0.6000000000000001,91,14.56,0.17,0.0085,6.5,1.8849999999999998,1.91,0.2865,409,32.72
1163,186.08,0.12,0.0204,26,6.24,1,0.2,17,2.72,0.82,0.041,12.5,3.6249999999999996,7.36,1.104,286,22.88
240,38.4,0.06,0.0102,114,27.36,2,0.4,20,3.2,0.8,0.04000000000000001,13.5,3.9149999999999996,7.86,1.179,84,6.72
78,12.48,0.07,0.011900000000000003,71,17.04,2,0.4,34,5.44,0.11,0.0055000000000000005,11.1,3.219,8.68,1.3019999999999998,477,38.160000000000004
130,20.8,0.14,0.023800000000000005,75,18.0,3,0.6000000000000001,7,1.12,0.76,0.038000000000000006,15.3,4.437,9.65,1.4475,377,30.16
657,105.12,0.2,0.034,67,16.08,3,0.6000000000000001,28,4.48,0.49,0.0245,17.0,4.93,3.13,0.4695,412,32.96
719,115.04,0.49,0.0833,35,8.4,3,0.6000000000000001,60,9.6,0.55,0.027500000000000004,11.8,3.422,7.11,1.0665,44,3.52
934,149.44,0.4,0.068,2,0.48,0,0.0,52,8.32,0.67,0.0335,12.7,3.6829999999999994,5.79,0.8684999999999999,266,21.28
781,124.96000000000001,0.1,0.017,37,8.879999999999999,1,0.2,81,12.96,0.63,0.0315,13.1,3.7989999999999995,3.21,0.4815,128,10.24
548,87.68,0.1,0.017,85,20.4,0,0.0,63,10.08,0.14,0.007000000000000001,5.9,1.711,9.74,1.461,234,18.72
180,28.8,0.17,0.028900000000000006,96,23.04,4,0.8,76,12.16,0.85,0.0425,5.9,1.711,3.87,0.5805,368,29.44
870,139.20000000000002,0.42,0.0714,40,9.6,3,0.6000000000000001,38,6.08,0.1,0.005000000000000001,5.4,1.566,5.46,0.819,386,30.88
1152,184.32,0.21,0.0357,22,5.279999999999999,5,1.0,92,14.72,0.44,0.022000000000000002,15.1,4.379,8.78,1.317,74,5.92
463,74.08,0.44,0.0748,14,3.36,5,1.0,16,2.56,0.22,0.011000000000000001,9.9,2.871,6.25,0.9375,468,37.44
1014,162.24,0.16,0.027200000000000002,84,20.16,6,1.2000000000000002,1,0.16,0.73,0.0365,8.5,2.465,5.78,0.867,487,38.96
713,114.08,0.2,0.034,109,26.16,4,0.8,42,6.72,0.92,0.046000000000000006,15.1,4.379,2.61,0.39149999999999996,20,1.6
690,110.4,0.18,0.030600000000000002,14,3.36,2,0.4,93,14.88,0.15,0.0075,8.9,2.581,1.03,0.1545,314,25.12
987,157.92000000000002,0.2,0.034,84,20.16,2,0.4,51,8.16,0.2,0.010000000000000002,10.2,2.9579999999999997,3.94,0.591,79,6.32
759,121.44,0.31,0.052700000000000004,26,6.24,7,1.4000000000000001,35,5.6000000000000005,0.12,0.006,17.4,5.045999999999999,3.04,0.45599999999999996,164,13.120000000000001
414,66.24,0.32,0.054400000000000004,85,20.4,5,1.0,30,4.8,0.92,0.046000000000000006,7.2,2.088,6.08,0.9119999999999999,462,36.96
666,106.56,0.26,0.0442,42,10.08,3,0.6000000000000001,63,10.08,0.88,0.044000000000000004,7.6,2.2039999999999997,8.02,1.2029999999999998,374,29.92
936,149.76,0.26,0.0442,109,26.16,1,0.2,64,10.24,0.93,0.04650000000000001,8.4,2.436,0.82,0.12299999999999998,109,8.72
859,137.44,0.16,0.027200000000000002,63,15.12,4,0.8,87,13.92,0.64,0.032,16.4,4.755999999999999,1.3,0.195,425,34.0
888,142.08,0.49,0.0833,89,21.36,6,1.2000000000000002,56,8.96,0.29,0.014499999999999999,14.6,4.234,3.7,0.555,124,9.92
447,71.52,0.09,0.015300000000000001,25,6.0,1,0.2,31,4.96,0.06,0.003,14.8,4.292,8.71,1.3065,410,32.8
491,78.56,0.36,0.061200000000000004,17,4.08,0,0.0,57,9.120000000000001,0.7,0.034999999999999996,14.6,4.234,3.89,0.5835,205,16.4
1161,185.76,0.32,0.054400000000000004,94,22.56,0,0.0,4,0.64,0.89,0.044500000000000005,6.4,1.8559999999999999,1.29,0.1935,408,32.64
1128,180.48,0.09,0.015300000000000001,94,22.56,2,0.4,10,1.6,0.31,0.0155,15.5,4.495,4.16,0.624,4,0.32
209,33.44,0.41,0.0697,68,16.32,3,0.6000000000000001,37,5.92,0.54,0.027000000000000003,7.3,2.117,9.54,1.4309999999999998,10,0.8
615,98.4,0.17,0.028900000000000006,100,24.0,7,1.4000000000000001,71,11.36,0.23,0.011500000000000002,15.0,4.35,7.21,1.0815,288,23.04
932,149.12,0.11,0.0187,67,16.08,4,0.8,68,10.88,0.66,0.033,12.2,3.5379999999999994,8.98,1.347,374,29.92
75,12.0,0.41,0.0697,88,21.119999999999997,7,1.4000000000000001,51,8.16,0.59,0.0295,13.6,3.9439999999999995,4.84,0.726,130,10.4
222,35.52,0.23,0.0391,25,6.0,6,1.2000000000000002,29,4.64,0.34,0.017,8.6,2.4939999999999998,9.69,1.4534999999999998,444,35.52
830,132.8,0.28,0.04760000000000001,111,26.64,6,1.2000000000000002,61,9.76,0.57,0.028499999999999998,8.2,2.3779999999999997,5.83,0.8744999999999999,482,38.56
730,116.8,0.28,0.04760000000000001,26,6.24,3,0.6000000000000001,43,6.88,0.86,0.043000000000000003,14.5,4.205,8.79,1.3184999999999998,56,4.48
16,2.56,0.08,0.013600000000000001,49,11.76,1,0.2,45,7.2,0.52,0.026000000000000002,13.0,3.7699999999999996,8.81,1.3215000000000001,304,24.32
1139,182.24,0.32,0.054400000000000004,32,7.68,2,0.4,18,2.88,0.41,0.0205,6.4,1.8559999999999999,3.26,0.48899999999999993,208,16.64
784,125.44,0.19,0.0323,43,10.32,3,0.6000000000000001,80,12.8,0.12,0.006,12.5,3.6249999999999996,3.86,0.579,454,36.32
25,4.0,0.09,0.015300000000000001,16,3.84,7,1.4000000000000001,27,4.32,0.49,0.0245,8.5,2.465,6.83,1.0245,375,30.0
334,53.44,0.45,0.07650000000000001,101,24.24,4,0.8,49,7.84,0.46,0.023000000000000003,6.1,1.7689999999999997,7.44,1.116,440,35.2
839,134.24,0.09,0.015300000000000001,95,22.8,5,1.0,60,9.6,0.94,0.047,5.9,1.711,0.83,0.12449999999999999,45,3.6
723,115.68,0.43,0.0731,107,25.68,4,0.8,36,5.76,0.47,0.0235,7.1,2.0589999999999997,9.78,1.4669999999999999,227,18.16
889,142.24,0.3,0.051000000000000004,27,6.4799999999999995,2,0.4,67,10.72,0.18,0.009,15.4,4.466,7.68,1.152,255,20.400000000000002
1020,163.20000000000002,0.39,0.06630000000000001,109,26.16,7,1.4000000000000001,9,1.44,0.16,0.008,16.7,4.842999999999999,5.71,0.8564999999999999,76,6.08
767,122.72,0.31,0.052700000000000004,45,10.799999999999999,5,1.0,60,9.6,0.4,0.020000000000000004,12.9,3.7409999999999997,8.3,1.245,150,12.0
1125,180.0,0.38,0.0646,72,17.28,1,0.2,5,0.8,0.38,0.019000000000000003,16.5,4.784999999999999,8.62,1.293,231,18.48
210,33.6,0.46,0.0782,66,15.84,6,1.2000000000000002,77,12.32,0.89,0.044500000000000005,7.4,2.146,4.06,0.6089999999999999,253,20.240000000000002
263,42.08,0.17,0.028900000000000006,19,4.56,4,0.8,64,10.24,0.13,0.006500000000000001,10.9,3.161,8.84,1.3259999999999998,82,6.5600000000000005
81,12.96,0.43,0.0731,23,5.52,0,0.0,30,4.8,0.8,0.04000000000000001,5.4,1.566,3.4,0.51,252,20.16
391,62.56,0.16,0.027200000000000002,31,7.4399999999999995,1,0.2,61,9.76,0.68,0.034,10.2,2.9579999999999997,6.21,0.9315,162,12.96
491,78.56,0.34,0.05780000000000001,76,18.24,3,0.6000000000000001,1,0.16,0.64,0.032,7.4,2.146,2.11,0.31649999999999995,338,27.04
793,126.88000000000001,0.26,0.0442,23,5.52,4,0.8,31,4.96,0.74,0.037,11.2,3.2479999999999998,9.48,1.422,241,19.28
773,123.68,0.21,0.0357,83,19.919999999999998,2,0.4,46,7.36,0.85,0.0425,6.9,2.001,7.03,1.0545,356,28.48
485,77.60000000000001,0.2,0.034,72,17.28,0,0.0,77,12.32,0.59,0.0295,16.6,4.814,3.98,0.597,72,5.76
285,45.6,0.42,0.0714,95,22.8,7,1.4000000000000001,50,8.0,0.23,0.011500000000000002,15.2,4.4079999999999995,4.7,0.705,324,25.92
456,72.96000000000001,0.38,0.0646,49,11.76,7,1.4000000000000001,49,7.84,0.31,0.0155,9.6,2.784,6.12,0.9179999999999999,217,17.36
320,51.2,0.34,0.05780000000000001,113,27.119999999999997,2,0.4,3,0.48,0.14,0.007000000000000001,5.5,1.595,6.59,0.9884999999999999,278,22.240000000000002
1102,176.32,0.23,0.0391,18,4.32,2,0.4,87,13.92,0.44,0.022000000000000002,16.2,4.6979999999999995,7.91,1.1864999999999999,322,25.76
246,39.36,0.23,0.0391,107,25.68,6,1.2000000000000002,93,14.88,0.14,0.007000000000000001,14.7,4.263,3.26,0.48899999999999993,286,22.88
1196,191.36,0.11,0.0187,21,5.04,0,0.0,77,12.32,0.3,0.015,11.2,3.2479999999999998,4.9,0.735,280,22.400000000000002
1078,172.48,0.12,0.0204,42,10.08,1,0.2,92,14.72,0.33,0.0165,11.4,3.306,1.9,0.285,268,21.44
632,101.12,0.09,0.015300000000000001,4,0.96,1,0.2,33,5.28,0.17,0.0085,17.5,5.074999999999999,9.85,1.4774999999999998,264,21.12
329,52.64,0.27,0.0459,63,15.12,1,0.2,47,7.5200000000000005,0.54,0.027000000000000003,15.9,4.611,5.8,0.87,117,9.36
632,101.12,0.34,0.05780000000000001,12,2.88,4,0.8,87,13.92,0.22,0.011000000000000001,10.0,2.9,9.22,1.383,252,20.16
941,150.56,0.21,0.0357,95,22.8,1,0.2,25,4.0,0.73,0.0365,14.2,4.117999999999999,4.36,0.654,86,6.88
1148,183.68,0.1,0.017,40,9.6,2,0.4,11,1.76,0.66,0.033,11.8,3.422,2.66,0.399,97,7.76
103,16.48,0.34,0.05780000000000001,44,10.559999999999999,3,0.6000000000000001,59,9.44,0.85,0.0425,6.8,1.9719999999999998,9.45,1.4174999999999998,453,36.24
485,77.60000000000001,0.29,0.049300000000000004,93,22.32,4,0.8,3,0.48,0.6,0.03,5.4,1.566,3.06,0.45899999999999996,411,32.88
1001,160.16,0.27,0.0459,38,9.12,7,1.4000000000000001,82,13.120000000000001,0.78,0.03900000000000001,5.6,1.6239999999999999,8.29,1.2434999999999998,195,15.6
617,98.72,0.3,0.051000000000000004,32,7.68,6,1.2000000000000002,48,7.68,0.18,0.009,12.7,3.6829999999999994,4.87,0.7305,206,16.48
780,124.8,0.26,0.0442,19,4.56,1,0.2,66,10.56,0.16,0.008,13.7,3.9729999999999994,4.52,0.6779999999999999,47,3.7600000000000002
897,143.52,0.49,0.0833,42,10.08,4,0.8,80,12.8,0.63,0.0315,12.7,3.6829999999999994,7.16,1.074,496,39.68
841,134.56,0.1,0.017,98,23.52,1,0.2,26,4.16,0.29,0.014499999999999999,5.9,1.711,7.36,1.104,468,37.44
272,43.52,0.44,0.0748,110,26.4,2,0.4,78,12.48,0.88,0.044000000000000004,12.1,3.5089999999999995,5.83,0.8744999999999999,449,35.92
538,86.08,0.28,0.04760000000000001,21,5.04,1,0.2,51,8.16,0.42,0.021,15.4,4.466,3.53,0.5295,346,27.68
811,129.76,0.3,0.051000000000000004,79,18.96,2,0.4,29,4.64,0.25,0.0125,5.4,1.566,4.41,0.6615,318,25.44
607,97.12,0.35,0.0595,58,13.92,3,0.6000000000000001,32,5.12,0.57,0.028499999999999998,5.5,1.595,5.92,0.888,95,7.6000000000000005
679,108.64,0.12,0.0204,4,0.96,5,1.0,60,9.6,0.06,0.003,6.0,1.7399999999999998,1.42,0.213,70,5.6000000000000005
168,26.88,0.36,0.061200000000000004,16,3.84,5,1.0,1,0.16,0.72,0.036,12.3,3.567,1.11,0.1665,269,21.52
200,32.0,0.49,0.0833,72,17.28,2,0.4,13,2.08,0.35,0.017499999999999998,8.9,2.581,2.09,0.31349999999999995,374,29.92
82,13.120000000000001,0.46,0.0782,22,5.279999999999999,4,0.8,87,13.92,0.12,0.006,6.6,1.9139999999999997,7.84,1.176,354,28.32
1164,186.24,0.08,0.013600000000000001,49,11.76,3,0.6000000000000001,11,1.76,0.79,0.03950000000000001,5.8,1.682,6.61,0.9915,116,9.28
518,82.88,0.49,0.0833,13,3.12,5,1.0,84,13.44,0.12,0.006,11.6,3.364,1.49,0.2235,313,25.04
10,1.6,0.18,0.030600000000000002,86,20.64,0,0.0,66,10.56,0.29,0.014499999999999999,7.7,2.233,0.28,0.042,139,11.120000000000001
605,96.8,0.39,0.06630000000000001,98,23.52,0,0.0,67,10.72,0.9,0.045000000000000005,8.7,2.5229999999999997,9.12,1.3679999999999999,456,36.480000000000004
13,2.08,0.26,0.0442,97,23.279999999999998,5,1.0,30,4.8,0.28,0.014000000000000002,10.2,2.9579999999999997,8.35,1.2525,339,27.12
1025,164.0,0.32,0.054400000000000004,81,19.439999999999998,2,0.4,57,9.120000000000001,0.49,0.0245,10.5,3.045,9.2,1.38,98,7.84
598,95.68,0.5,0.085,42,10.08,2,0.4,78,12.48,0.09,0.0045,5.4,1.566,5.88,0.882,242,19.36
601,96.16,0.25,0.0425,62,14.879999999999999,5,1.0,81,12.96,0.4,0.020000000000000004,9.6,2.784,5.0,0.75,289,23.12
705,112.8,0.09,0.015300000000000001,5,1.2,5,1.0,37,5.92,0.09,0.0045,14.2,4.117999999999999,8.52,1.2779999999999998,141,11.28
367,58.72,0.34,0.05780000000000001,38,9.12,6,1.2000000000000002,31,4.96,0.87,0.043500000000000004,11.0,3.19,3.66,0.549,32,2.56
966,154.56,0.19,0.0323,86,20.64,2,0.4,57,9.120000000000001,0.65,0.0325,12.4,3.5959999999999996,1.01,0.1515,436,34.88
622,99.52,0.39,0.06630000000000001,76,18.24,4,0.8,80,12.8,0.42,0.021,16.6,4.814,7.17,1.0755,163,13.040000000000001
1117,178.72,0.08,0.013600000000000001,107,25.68,7,1.4000000000000001,54,8.64,0.82,0.041,15.0,4.35,1.84,0.276,284,22.72
132,21.12,0.34,0.05780000000000001,44,10.559999999999999,0,0.0,51,8.16,0.11,0.0055000000000000005,14.3,4.147,1.2,0.18,180,14.4
81,12.96,0.09,0.015300000000000001,27,6.4799999999999995,0,0.0,90,14.4,0.65,0.0325,10.8,3.132,1.11,0.1665,87,6.96
40,6.4,0.11,0.0187,111,26.64,2,0.4,60,9.6,0.1,0.005000000000000001,13.0,3.7699999999999996,6.44,0.966,42,3.36
423,67.68,0.49,0.0833,108,25.919999999999998,0,0.0,63,10.08,0.67,0.0335,11.8,3.422,9.59,1.4385,284,22.72
90,14.4,0.39,0.06630000000000001,64,15.36,6,1.2000000000000002,48,7.68,0.16,0.008,5.3,1.537,9.8,1.47,423,33.84
125,20.0,0.3,0.051000000000000004,11,2.6399999999999997,4,0.8,58,9.28,0.8,0.04000000000000001,7.4,2.146,5.38,0.8069999999999999,460,36.800000000000004
438,70.08,0.44,0.0748,12,2.88,7,1.4000000000000001,55,8.8,0.24,0.012,17.4,5.045999999999999,4.81,0.7214999999999999,100,8.0
